DATETIME,53.286774 -6.245183,53.37331999999999 -6.274417,53.27174300000001 -6.213767,53.392515 -6.3001510000000005,53.305724 -6.298539,53.33436 -6.325958999999999,53.286170999999996 -6.26926,53.31470899999999 -6.279872,53.286745999999994 -6.178241000000001,53.419753 -6.226095,53.279585 -6.143119,53.299876 -6.179007,53.345507 -6.267847,53.32635500000001 -6.26315,53.382903000000006 -6.365292,53.250001 -6.191125,53.290882999999994 -6.13165,53.28704499999999 -6.196829,53.360381000000004 -6.257505999999999,53.253554 -6.13042,53.37786 -6.244234,53.370813 -6.315003,53.334192 -6.2782919999999995,53.26136700000001 -6.155157,53.369043999999995 -6.218948,53.358035 -6.268935,53.35383100000001 -6.231171,53.244865000000004 -6.137441,53.347601 -6.279674,53.33815 -6.238469,53.335933 -6.263602,53.323752 -6.247185,53.38201899999999 -6.165686,53.290172 -6.2298029999999995,53.370261 -6.193283999999999,53.333085 -6.30201,53.388753 -6.2069540000000005,53.347816 -6.256997,53.343677 -6.359943,53.353522999999996 -6.243812999999999,53.339977000000005 -6.220313,53.39818100000001 -6.264798000000001,53.313464 -6.209186,53.27951899999999 -6.164772,53.394076 -6.23744,53.35224300000001 -6.29433,53.305538 -6.253584,53.31748100000001 -6.232883999999999,53.3386 -6.251761,53.401607999999996 -6.172904
2020-03-29 21:00:00+00:00,66,79,77,69,66,68,78,68,72,79,77,74,68,68,76,76,69,68,63,71,70,79,72,77,79,66,63,76,66,66,72,69,79,68,76,71,79,66,72,66,71,72,79,74,79,71,74,80,71,66
2020-03-29 22:00:00+00:00,66,81,79,69,66,73,80,68,69,80,79,75,72,69,76,79,73,68,70,71,71,80,73,79,80,66,69,78,73,59,72,69,80,68,80,71,80,66,66,74,71,75,81,73,80,73,77,81,68,74
2020-03-29 23:00:00+00:00,62,78,69,66,59,65,77,63,70,78,78,66,63,64,73,78,65,63,61,64,63,78,62,66,78,63,63,78,63,67,65,72,78,70,78,70,78,61,63,71,68,67,78,73,78,68,77,78,59,71
2020-03-30 00:00:00+00:00,82,84,81,79,76,73,81,69,84,84,75,83,65,81,78,80,83,79,63,78,84,84,73,81,84,70,75,77,70,76,70,69,84,83,84,78,84,67,83,67,81,84,84,84,84,71,81,83,70,67
2020-03-30 01:00:00+00:00,78,78,76,78,78,78,78,78,77,78,76,78,70,78,78,76,77,75,66,75,78,78,78,76,78,78,70,74,70,78,71,78,78,78,78,78,78,68,78,74,78,71,78,77,78,78,78,78,71,74
2020-03-30 02:00:00+00:00,83,83,80,83,83,81,83,83,83,83,83,83,75,83,83,83,83,83,76,83,83,83,83,83,83,73,77,83,75,77,73,83,83,83,83,83,83,76,83,78,83,83,83,83,83,83,83,83,83,78
2020-03-30 03:00:00+00:00,82,82,80,82,82,79,82,82,82,82,82,80,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,81,78,77,82,82,82,82,82,82,78,82,82,82,82,82,82,78,82,82,82,82,82
2020-03-30 04:00:00+00:00,81,81,79,81,81,77,81,81,81,81,81,81,70,81,81,81,81,81,79,81,81,81,78,81,81,74,81,81,81,81,77,81,81,81,81,81,81,70,81,81,81,81,81,81,81,81,81,81,81,81
2020-03-30 05:00:00+00:00,82,82,82,80,82,82,82,82,81,82,82,82,73,82,80,82,82,82,74,82,82,82,71,82,82,82,79,82,77,72,82,82,82,82,82,82,82,72,82,75,82,82,82,82,82,82,82,82,68,75
2020-03-30 06:00:00+00:00,75,81,81,77,74,81,81,81,81,81,81,78,74,81,81,81,81,81,71,81,81,81,75,79,81,77,76,81,74,73,74,81,81,81,80,80,81,74,81,81,81,76,81,81,75,81,81,81,77,81
2020-03-30 07:00:00+00:00,74,81,81,79,76,80,81,77,81,81,81,81,72,75,81,81,81,81,66,81,81,81,77,81,81,72,74,76,72,75,77,72,81,79,81,77,81,71,81,68,74,77,81,81,81,80,78,81,74,68
2020-03-30 08:00:00+00:00,73,81,78,73,74,74,81,57,78,81,79,74,74,69,75,81,76,74,59,80,73,81,80,75,81,67,76,73,73,71,67,65,81,74,81,72,81,69,81,58,79,76,81,73,81,78,73,79,74,58
2020-03-30 09:00:00+00:00,59,76,68,67,64,63,83,66,69,83,73,58,69,63,73,83,67,69,58,71,74,83,67,69,83,66,66,74,66,52,60,61,83,60,75,63,83,58,76,62,65,64,83,57,83,54,67,72,66,62
2020-03-30 10:00:00+00:00,58,69,69,62,65,69,83,58,71,82,70,55,65,61,74,84,69,67,59,68,74,83,64,69,82,62,69,74,59,54,60,63,82,56,70,53,82,61,75,59,68,72,83,55,82,64,59,71,58,59
2020-03-30 11:00:00+00:00,56,84,72,64,70,69,77,70,69,83,64,59,79,68,81,73,62,64,63,65,73,84,73,48,83,72,62,69,68,54,69,55,82,65,62,58,83,72,74,57,55,72,79,59,80,75,64,70,59,57
2020-03-30 12:00:00+00:00,65,82,67,58,72,77,75,69,68,81,63,61,72,57,76,71,58,63,56,65,69,82,67,67,81,71,60,72,73,55,69,62,80,63,71,67,81,54,68,52,54,70,79,65,76,61,64,67,61,52
2020-03-30 13:00:00+00:00,63,78,63,63,75,66,73,62,63,78,64,66,75,65,72,71,65,58,59,65,59,78,75,57,78,67,58,73,73,50,70,55,77,63,72,73,78,70,65,64,53,73,77,55,78,62,78,67,59,64
2020-03-30 14:00:00+00:00,55,68,64,62,69,64,76,53,61,77,59,57,70,54,65,74,59,58,57,65,72,77,57,65,77,62,58,59,63,55,58,57,77,52,67,50,77,58,68,58,54,64,71,58,77,58,66,59,56,58
2020-03-30 15:00:00+00:00,55,77,68,66,70,66,75,61,67,77,62,60,73,64,61,73,63,54,59,63,68,77,65,63,77,63,59,70,66,50,60,61,76,63,68,62,77,58,69,62,57,69,76,61,77,59,62,70,58,62
2020-03-30 16:00:00+00:00,61,76,70,56,75,65,72,60,72,76,70,71,75,66,76,71,72,59,57,70,74,76,76,71,76,74,70,72,66,57,72,60,75,57,74,67,76,73,76,55,63,76,75,63,76,57,75,76,69,55
2020-03-30 17:00:00+00:00,63,77,64,61,71,66,79,68,66,80,64,69,72,60,74,78,65,58,56,66,60,81,71,65,80,64,65,60,70,57,66,60,80,59,72,61,80,61,67,58,59,64,79,58,81,54,64,71,66,58
2020-03-30 18:00:00+00:00,66,78,74,76,78,76,76,64,75,78,75,56,74,67,78,74,76,65,58,74,54,78,77,71,79,77,67,73,76,55,69,78,78,59,71,73,79,57,71,54,66,75,79,58,78,66,60,76,68,54
2020-03-30 19:00:00+00:00,58,80,70,61,64,62,80,65,60,80,65,60,60,56,73,79,55,58,56,64,67,80,66,65,80,64,61,65,59,57,56,63,80,62,65,58,80,60,65,53,59,64,80,59,80,58,64,68,57,53
2020-03-30 20:00:00+00:00,75,80,76,69,73,69,78,75,73,80,75,70,74,69,72,76,69,70,62,73,73,80,78,76,80,67,69,76,70,62,69,72,79,73,76,73,80,71,72,69,70,74,79,72,80,73,79,79,69,69
2020-03-30 21:00:00+00:00,58,77,76,57,62,60,77,62,60,77,62,64,58,57,70,77,62,59,58,60,63,77,60,68,77,62,60,64,58,60,62,58,77,65,62,60,77,58,62,60,58,60,77,62,77,60,66,71,60,60
2020-03-30 22:00:00+00:00,60,74,67,59,59,58,74,57,56,75,65,59,56,56,70,74,56,60,48,60,68,75,59,68,74,59,56,72,56,58,59,59,74,59,59,58,75,56,60,56,56,58,74,62,75,59,64,72,56,56
2020-03-30 23:00:00+00:00,52,68,64,56,55,58,66,52,53,71,63,53,52,54,64,66,54,55,52,55,68,70,54,65,68,54,56,67,51,55,56,56,68,57,57,54,69,54,56,54,52,58,66,61,70,58,57,66,50,54
2020-03-31 00:00:00+00:00,68,80,76,73,71,78,79,66,79,81,73,77,56,78,74,79,79,79,62,70,68,81,63,78,80,63,68,79,63,65,64,79,80,79,80,79,80,63,80,59,73,70,79,79,81,79,79,79,66,59
2020-03-31 01:00:00+00:00,80,81,76,74,81,79,80,70,80,81,80,78,65,81,71,80,80,80,70,80,81,81,81,80,81,69,70,80,69,71,70,81,81,80,81,81,81,64,81,64,81,81,81,78,81,63,81,81,70,64
2020-03-31 02:00:00+00:00,80,80,74,80,80,78,80,81,80,80,80,80,72,81,75,80,80,80,71,80,80,80,80,80,80,79,80,79,72,78,77,81,80,80,80,80,80,71,80,75,78,80,81,80,80,79,81,81,80,75
2020-03-31 03:00:00+00:00,80,81,78,81,81,80,80,81,79,81,79,80,77,81,76,78,76,73,81,78,81,81,77,78,81,81,81,78,79,81,81,81,81,79,81,81,81,78,81,81,77,76,81,79,81,81,81,81,81,81
2020-03-31 04:00:00+00:00,81,81,79,81,78,81,81,82,80,82,80,81,75,82,78,79,80,80,79,79,78,81,75,79,82,81,82,79,70,82,82,83,82,80,82,82,82,73,80,78,82,81,83,80,81,81,83,83,77,78
2020-03-31 05:00:00+00:00,75,81,78,79,81,81,80,81,74,81,78,80,74,81,74,78,79,79,71,78,73,81,72,78,81,73,76,78,74,81,75,82,81,79,81,81,81,67,81,71,81,81,81,73,71,81,81,82,74,71
2020-03-31 06:00:00+00:00,79,81,79,76,80,80,79,81,78,80,78,79,77,80,80,78,79,79,76,77,81,80,77,78,80,80,78,77,80,74,77,72,80,79,80,80,80,76,80,79,81,81,81,79,80,80,81,80,80,79
2020-03-31 07:00:00+00:00,79,80,78,73,80,79,79,80,78,80,78,71,78,75,78,78,79,79,63,77,78,80,80,78,80,75,77,77,75,75,75,78,80,77,80,79,80,75,80,64,80,78,80,79,80,80,80,80,75,64
2020-03-31 08:00:00+00:00,72,81,74,75,81,64,79,78,70,81,77,67,75,70,74,76,69,69,73,75,77,81,73,53,81,75,67,76,76,57,67,74,81,65,81,72,81,67,79,69,66,77,81,70,81,78,71,74,66,69
2020-03-31 09:00:00+00:00,57,72,66,71,68,59,82,63,63,84,71,54,62,59,71,79,63,62,61,64,72,85,60,69,83,64,64,64,62,53,59,58,83,56,72,55,84,61,72,59,57,70,78,63,85,52,61,60,61,59
2020-03-31 10:00:00+00:00,57,75,59,68,64,56,80,61,59,81,65,59,67,63,73,79,63,59,55,65,72,81,58,62,80,60,54,69,60,49,58,60,80,57,72,62,80,58,65,55,59,69,76,60,76,63,62,70,56,55
2020-03-31 11:00:00+00:00,53,83,63,63,63,69,78,59,58,82,59,51,66,62,69,77,53,58,66,59,70,83,64,61,79,62,56,68,66,49,57,52,81,63,66,60,81,59,68,54,54,65,72,52,72,65,59,67,54,54
2020-03-31 12:00:00+00:00,55,83,64,62,59,64,74,59,59,83,59,53,65,55,74,74,58,51,57,58,67,84,61,60,77,56,49,63,60,45,53,53,83,59,67,57,82,50,66,59,51,67,68,56,74,57,63,60,52,59
2020-03-31 13:00:00+00:00,56,75,65,66,66,59,70,62,62,74,61,57,74,57,74,69,60,59,56,61,69,75,64,61,74,61,50,60,74,52,63,64,73,59,73,57,74,60,72,62,57,68,71,56,74,72,71,64,55,62
2020-03-31 14:00:00+00:00,53,76,65,65,62,64,70,57,65,75,62,61,73,60,75,68,63,53,56,60,73,76,61,61,75,68,60,67,73,51,63,59,74,52,70,49,75,68,70,58,57,70,72,54,75,69,63,63,56,58
2020-03-31 15:00:00+00:00,63,76,57,73,69,60,69,63,68,75,64,61,76,64,75,67,65,60,57,65,73,76,57,68,75,73,60,69,71,55,67,62,73,61,74,59,74,63,74,68,57,73,71,63,75,56,71,69,57,68
2020-03-31 16:00:00+00:00,59,76,67,76,72,69,69,69,65,75,67,55,76,67,76,68,66,57,64,69,76,76,72,69,75,77,55,66,77,54,71,63,74,63,74,59,75,75,75,59,57,76,71,57,76,77,71,67,58,59
2020-03-31 17:00:00+00:00,58,77,69,64,67,59,74,61,66,76,66,57,74,58,73,74,63,57,62,62,75,77,61,68,76,67,58,64,72,50,59,59,75,57,71,47,76,62,73,53,57,67,74,60,76,53,69,64,56,53
2020-03-31 18:00:00+00:00,61,75,64,63,67,61,77,53,60,78,64,52,70,57,68,76,63,57,56,57,55,79,65,65,78,70,55,67,70,54,58,58,78,61,72,53,78,62,64,52,56,71,77,66,76,59,62,64,56,52
2020-03-31 19:00:00+00:00,57,77,61,60,58,57,76,55,56,79,62,55,61,57,71,76,60,58,56,55,61,78,61,66,77,55,55,63,59,56,56,59,77,53,62,55,78,59,58,55,59,64,76,57,78,54,58,68,55,55
2020-03-31 20:00:00+00:00,60,77,64,63,61,64,76,61,66,77,64,62,59,64,72,74,64,58,60,64,62,77,65,71,77,59,55,69,57,56,64,60,77,64,67,62,77,60,61,57,64,73,77,65,77,62,65,68,58,57
2020-03-31 21:00:00+00:00,58,78,64,56,58,60,77,59,60,79,65,60,55,57,73,77,63,62,53,63,63,79,59,68,78,58,58,73,55,58,61,58,78,59,63,59,78,62,59,55,62,66,77,59,79,60,58,66,55,55
2020-03-31 22:00:00+00:00,60,79,70,64,60,64,79,60,64,79,70,62,62,59,73,78,65,66,64,64,62,79,62,70,79,60,65,77,65,59,61,62,79,63,65,64,79,58,60,58,65,62,78,70,79,62,66,68,55,58
2020-03-31 23:00:00+00:00,62,76,71,64,61,69,76,62,64,76,76,69,58,61,72,76,66,66,58,61,68,76,59,66,76,59,59,75,59,61,63,74,76,64,66,66,76,57,65,64,65,59,76,74,76,74,66,76,60,64
2020-04-01 00:00:00+00:00,75,76,72,76,76,76,75,76,75,76,75,75,72,76,76,74,75,75,66,75,76,76,72,73,76,74,76,74,76,74,65,77,76,75,76,76,76,65,76,57,76,76,76,75,76,76,76,77,71,57
2020-04-01 01:00:00+00:00,75,74,76,75,75,75,75,74,76,75,76,75,69,74,75,76,76,76,69,76,74,75,74,76,75,74,71,77,72,70,74,74,75,76,75,75,75,74,75,74,74,74,74,76,75,75,74,74,74,74
2020-04-01 02:00:00+00:00,75,76,75,76,75,75,75,76,75,75,75,75,74,76,75,75,75,75,76,75,76,75,76,75,75,76,74,74,74,76,76,76,75,75,75,75,75,74,75,76,76,76,76,75,75,76,76,76,76,76
2020-04-01 03:00:00+00:00,76,75,77,75,75,75,76,75,76,75,75,76,73,75,75,76,73,73,75,74,75,75,75,76,75,75,75,74,75,75,75,75,75,76,75,75,75,73,75,75,75,75,75,76,75,75,75,75,75,75
2020-04-01 04:00:00+00:00,77,75,79,76,76,76,77,76,77,76,77,77,75,75,76,78,77,78,75,76,75,76,75,77,75,75,75,75,75,75,75,75,76,78,76,76,76,70,76,75,75,75,75,77,75,76,75,75,75,75
2020-04-01 05:00:00+00:00,70,68,72,68,69,69,70,68,71,68,70,70,68,68,69,71,70,71,68,70,68,68,68,71,68,68,68,70,68,68,68,67,69,71,68,68,68,68,69,68,68,68,68,71,68,68,68,67,68,68
2020-04-01 06:00:00+00:00,71,77,75,77,77,77,77,77,77,77,76,77,71,75,77,76,76,77,77,74,77,77,77,76,77,71,74,73,74,77,75,77,77,77,77,77,77,75,77,77,77,77,77,76,77,77,77,77,77,77
2020-04-01 07:00:00+00:00,76,77,75,73,77,75,76,76,76,76,75,76,75,76,77,75,75,76,71,71,77,77,72,75,77,72,69,73,74,70,63,72,76,76,76,75,76,65,76,59,77,77,77,76,77,77,72,77,70,59
2020-04-01 08:00:00+00:00,73,75,72,75,75,74,74,71,72,75,73,74,74,63,73,72,73,73,59,73,75,75,72,73,75,67,71,73,71,64,70,70,75,64,75,65,75,62,75,71,66,75,75,72,75,67,65,75,66,71
2020-04-01 09:00:00+00:00,61,77,72,71,68,71,74,69,74,76,73,59,71,62,74,73,74,73,61,66,77,76,68,73,76,63,68,73,66,56,62,68,76,60,76,59,76,61,75,71,65,75,76,71,76,56,58,76,59,71
2020-04-01 10:00:00+00:00,63,74,69,62,67,59,80,61,70,80,69,72,65,60,69,80,74,66,57,67,73,80,58,74,80,57,65,71,62,56,61,62,80,59,72,54,80,53,72,62,63,71,80,60,80,67,63,69,56,62
2020-04-01 11:00:00+00:00,57,78,62,63,69,69,77,60,65,79,69,64,71,65,78,75,65,63,68,64,74,80,65,65,79,71,64,71,64,51,63,58,79,54,72,60,79,68,67,48,58,73,79,63,78,58,63,74,57,48
2020-04-01 12:00:00+00:00,70,77,67,60,76,77,74,65,68,77,70,66,75,72,77,72,70,62,74,69,73,77,74,70,77,63,70,71,77,56,63,72,77,68,77,73,77,73,73,70,63,71,76,59,77,66,77,71,59,70
2020-04-01 13:00:00+00:00,60,76,67,59,72,75,74,66,68,75,74,63,75,66,74,73,66,63,62,66,53,76,70,70,76,68,60,67,74,52,65,71,75,65,73,70,75,62,74,66,59,67,75,64,76,71,75,66,58,66
2020-04-01 14:00:00+00:00,61,75,72,65,74,68,75,68,71,75,71,59,75,68,75,73,67,60,64,67,74,75,71,70,75,72,59,71,72,56,63,72,75,60,75,57,75,65,70,58,61,74,75,61,75,72,71,76,58,58
2020-04-01 15:00:00+00:00,64,75,70,64,69,71,72,65,70,75,71,64,65,66,75,70,66,64,63,66,71,75,70,70,75,65,58,71,68,57,68,59,74,66,71,70,75,63,69,60,67,75,73,64,75,56,72,74,61,60
2020-04-01 16:00:00+00:00,65,74,69,65,73,74,71,71,71,74,70,71,74,65,74,69,71,65,58,70,74,74,74,70,74,74,69,69,74,55,69,72,73,57,74,74,74,68,74,70,67,73,73,66,74,74,73,74,62,70
2020-04-01 17:00:00+00:00,70,74,70,69,73,69,72,74,71,74,71,71,74,71,74,71,72,69,60,72,74,74,74,71,74,66,65,71,68,57,56,58,74,63,74,56,74,72,74,59,60,67,73,65,74,65,71,74,61,59
2020-04-01 18:00:00+00:00,72,76,71,72,74,67,72,74,72,75,72,72,76,67,75,71,72,64,65,71,75,76,75,71,75,65,72,71,70,56,74,73,75,60,75,61,75,68,75,63,69,76,74,67,76,76,73,74,63,63
2020-04-01 19:00:00+00:00,63,79,68,58,61,63,78,61,63,78,62,58,63,57,71,78,65,61,53,65,59,79,63,59,78,58,61,67,61,55,65,61,78,58,65,57,78,61,65,54,59,66,78,62,78,63,65,69,59,54
2020-04-01 20:00:00+00:00,58,78,65,62,61,64,78,61,61,78,63,64,57,58,62,78,63,59,59,63,69,78,63,75,78,64,57,67,60,59,58,58,77,63,65,63,78,60,63,57,58,62,77,65,78,63,65,64,58,57
2020-04-01 21:00:00+00:00,58,78,65,61,62,60,77,59,58,78,62,63,61,57,72,77,60,56,57,62,63,78,60,70,77,62,57,67,58,59,57,59,78,60,62,55,78,59,60,58,59,64,77,58,78,64,63,77,58,58
2020-04-01 22:00:00+00:00,72,77,72,69,72,72,73,69,67,76,72,70,69,67,76,71,72,72,67,71,73,77,69,72,76,69,67,71,69,67,67,67,75,69,75,72,76,67,72,69,67,69,74,72,76,72,74,75,64,69
2020-04-01 23:00:00+00:00,60,80,72,61,65,71,77,64,65,79,72,73,58,62,74,76,65,62,57,69,68,80,65,75,79,63,66,75,58,65,60,75,79,61,70,66,79,58,64,67,60,63,77,68,80,73,69,77,64,67
2020-04-02 00:00:00+00:00,76,76,76,75,76,76,76,76,76,76,75,76,76,76,76,76,76,76,62,74,76,76,76,75,76,73,73,74,76,75,76,76,76,76,76,76,76,66,76,75,76,76,76,76,76,76,76,76,76,75
2020-04-02 01:00:00+00:00,75,77,75,77,76,76,75,76,75,76,74,75,73,76,76,74,74,75,77,73,77,77,76,74,76,77,76,72,77,76,76,76,76,75,76,76,76,77,76,76,76,77,76,75,76,77,76,76,74,76
2020-04-02 02:00:00+00:00,76,76,76,76,76,76,76,76,75,76,75,76,72,76,76,75,75,76,76,73,76,76,76,74,76,76,76,73,76,76,76,76,76,76,76,76,76,72,76,76,76,76,76,75,76,76,76,76,76,76
2020-04-02 03:00:00+00:00,75,75,74,75,75,75,75,75,75,75,74,75,75,75,75,74,74,75,75,72,75,75,75,74,75,75,75,72,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,74,75,75,75,75,75,75
2020-04-02 04:00:00+00:00,75,76,74,76,75,76,75,76,74,75,74,75,76,76,75,73,74,75,76,72,76,76,76,73,76,76,76,71,76,76,76,76,75,75,75,76,75,76,75,76,76,76,76,74,76,76,76,76,76,76
2020-04-02 05:00:00+00:00,74,75,73,75,75,75,74,75,73,75,73,74,75,76,75,72,73,73,76,71,75,75,75,72,75,75,75,70,75,76,76,76,75,74,75,75,75,76,75,76,75,75,75,73,75,75,75,76,76,76
2020-04-02 06:00:00+00:00,74,75,73,75,75,75,74,75,73,75,73,74,75,74,75,72,73,73,75,72,75,75,75,72,75,75,75,72,75,75,75,75,75,73,75,75,75,75,75,75,75,75,75,73,75,75,75,75,74,75
2020-04-02 07:00:00+00:00,74,75,73,75,75,75,74,75,74,75,70,74,75,74,75,73,73,74,74,72,75,75,74,73,75,70,72,71,72,75,75,76,75,74,75,75,75,72,75,75,75,75,75,73,75,75,75,76,72,75
2020-04-02 08:00:00+00:00,74,74,73,68,74,74,74,74,73,74,73,67,72,75,74,73,68,74,65,71,74,74,73,72,74,70,74,71,72,59,74,72,74,74,74,69,74,72,74,70,72,74,74,73,74,74,73,75,75,70
2020-04-02 09:00:00+00:00,63,75,73,74,74,61,75,72,70,75,72,74,71,59,75,73,66,74,62,71,75,75,70,70,75,70,65,71,65,69,57,64,75,64,74,60,75,59,75,60,67,65,75,59,75,56,57,71,65,60
2020-04-02 10:00:00+00:00,73,74,71,60,73,74,72,71,72,74,71,73,74,68,73,71,69,72,72,70,74,74,68,71,74,70,69,70,69,59,74,72,73,72,74,72,74,67,72,61,68,74,74,66,74,74,72,74,69,61
2020-04-02 11:00:00+00:00,67,76,69,65,73,64,75,67,69,76,65,71,70,60,76,73,66,61,61,72,76,76,72,73,76,67,58,71,72,58,67,74,76,70,72,69,76,73,72,59,65,74,76,65,75,57,76,76,62,59
2020-04-02 12:00:00+00:00,60,77,74,59,73,73,75,69,69,77,72,59,71,67,71,73,63,70,62,71,74,77,74,72,77,74,74,72,72,58,71,67,76,73,75,71,77,60,68,72,68,70,76,58,76,58,76,77,65,72
2020-04-02 13:00:00+00:00,67,72,65,66,70,66,67,67,67,72,67,65,68,69,72,66,63,60,54,67,72,72,67,67,71,70,69,67,70,52,71,59,71,66,71,72,71,68,68,67,69,72,69,67,72,59,70,70,71,67
2020-04-02 14:00:00+00:00,58,75,72,56,74,68,73,71,73,74,57,65,75,59,73,72,66,59,57,66,75,75,69,72,74,66,61,71,68,58,71,63,74,69,70,62,74,67,69,55,65,68,74,61,75,61,74,74,61,55
2020-04-02 15:00:00+00:00,65,73,69,61,72,67,71,56,70,73,66,55,73,59,73,70,65,56,67,70,73,73,69,69,73,73,61,70,72,52,57,63,73,56,73,66,73,66,67,55,57,70,72,55,73,60,73,73,58,55
2020-04-02 16:00:00+00:00,66,71,63,65,69,70,66,70,65,71,66,67,65,71,71,64,66,65,59,67,71,71,67,65,71,71,69,67,66,67,71,71,70,65,70,71,71,65,70,69,71,71,70,65,71,71,69,71,71,69
2020-04-02 17:00:00+00:00,70,70,68,63,71,70,70,67,66,70,69,70,65,71,70,68,66,69,61,65,70,70,66,69,70,70,68,68,58,71,68,72,70,69,70,70,70,66,70,67,60,70,72,69,70,70,68,72,71,67
2020-04-02 18:00:00+00:00,72,76,74,58,74,64,75,64,74,76,74,66,64,70,76,73,74,59,56,68,76,76,61,74,76,67,73,73,64,67,63,76,75,74,76,70,76,65,72,65,58,65,76,74,74,76,73,71,69,65
2020-04-02 19:00:00+00:00,65,79,75,55,76,69,78,68,66,78,71,64,67,63,70,77,59,68,63,60,74,79,64,75,78,67,71,72,56,66,65,72,78,75,70,66,78,57,71,72,62,58,78,72,78,73,70,63,65,72
2020-04-02 20:00:00+00:00,68,78,74,55,69,66,79,66,61,78,72,59,58,68,73,78,58,69,59,57,73,78,63,74,78,64,57,72,62,64,64,76,78,73,77,68,78,58,69,61,54,59,78,68,78,76,69,63,67,61
2020-04-02 21:00:00+00:00,70,77,74,58,76,72,75,66,72,77,74,69,72,76,77,74,69,70,65,67,76,77,71,74,77,71,75,73,62,71,71,76,76,74,76,66,77,68,74,69,64,60,75,74,77,77,75,75,71,69
2020-04-02 22:00:00+00:00,56,76,63,55,62,65,72,55,56,79,59,59,52,56,69,72,59,56,52,51,62,79,51,69,74,50,52,61,51,48,55,67,76,57,71,57,76,47,63,57,50,68,72,58,78,65,55,59,55,57
